File,Temp,Logg,Metal,Alpha
btsettl08_t2100_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,2100,5.5,0,0
btsettl08_t2200_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,2200,3,0,0
btsettl08_t2200_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,2200,3.5,-0.5,0.2
btsettl08_t2200_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,2200,3.5,0,0
btsettl08_t2200_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,2200,4,-0.5,0.2
btsettl08_t2200_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,2200,4,0,0
btsettl08_t2200_g4.00_z0.50_en0.00_APOGEE-RAW.txt,2200,4,0.5,0
btsettl08_t2200_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,2200,4.5,-0.5,0.2
btsettl08_t2200_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,2200,4.5,0,0
btsettl08_t2200_g4.50_z0.50_en0.00_APOGEE-RAW.txt,2200,4.5,0.5,0
btsettl08_t2200_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,2200,5,-0.5,0.2
btsettl08_t2200_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,2200,5,0,0
btsettl08_t2200_g5.00_z0.50_en0.00_APOGEE-RAW.txt,2200,5,0.5,0
btsettl08_t2200_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,2200,5.5,0,0
btsettl08_t2300_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,2300,3,0,0
btsettl08_t2300_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,2300,3.5,-0.5,0.2
btsettl08_t2300_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,2300,3.5,0,0
btsettl08_t2300_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,2300,4,-0.5,0.2
btsettl08_t2300_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,2300,4,0,0
btsettl08_t2300_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,2300,4.5,-0.5,0.2
btsettl08_t2300_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,2300,4.5,0,0
btsettl08_t2300_g4.50_z0.50_en0.00_APOGEE-RAW.txt,2300,4.5,0.5,0
btsettl08_t2300_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,2300,5,-0.5,0.2
btsettl08_t2300_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,2300,5,0,0
btsettl08_t2300_g5.00_z0.50_en0.00_APOGEE-RAW.txt,2300,5,0.5,0
btsettl08_t2300_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,2300,5.5,0,0
btsettl08_t2400_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,2400,3,0,0
btsettl08_t2400_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,2400,3.5,-0.5,0.2
btsettl08_t2400_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,2400,3.5,0,0
btsettl08_t2400_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,2400,4,-0.5,0.2
btsettl08_t2400_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,2400,4,0,0
btsettl08_t2400_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,2400,4.5,-0.5,0.2
btsettl08_t2400_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,2400,4.5,0,0
btsettl08_t2400_g4.50_z0.50_en0.00_APOGEE-RAW.txt,2400,4.5,0.5,0
btsettl08_t2400_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,2400,5,-0.5,0.2
btsettl08_t2400_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,2400,5,0,0
btsettl08_t2400_g5.00_z0.50_en0.00_APOGEE-RAW.txt,2400,5,0.5,0
btsettl08_t2400_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,2400,5.5,0,0
btsettl08_t2500_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,2500,3,0,0
btsettl08_t2500_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,2500,3.5,-0.5,0.2
btsettl08_t2500_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,2500,3.5,0,0
btsettl08_t2500_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,2500,4,-0.5,0.2
btsettl08_t2500_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,2500,4,0,0
btsettl08_t2500_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,2500,4.5,-0.5,0.2
btsettl08_t2500_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,2500,4.5,0,0
btsettl08_t2500_g4.50_z0.50_en0.00_APOGEE-RAW.txt,2500,4.5,0.5,0
btsettl08_t2500_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,2500,5,-0.5,0.2
btsettl08_t2500_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,2500,5,0,0
btsettl08_t2500_g5.00_z0.50_en0.00_APOGEE-RAW.txt,2500,5,0.5,0
btsettl08_t2500_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,2500,5.5,0,0
btsettl08_t2500_g5.50_z0.50_en0.00_APOGEE-RAW.txt,2500,5.5,0.5,0
btsettl08_t2600_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,2600,3,0,0
btsettl08_t2600_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,2600,3.5,-0.5,0.2
btsettl08_t2600_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,2600,3.5,0,0
