File,Temp,Logg,Metal,Alpha
PHOENIX_BTSETTL_CIFIST2011_2015_t2800_g5.00_z0.00_en0.00_APOGEE-RAW.txt,2800,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2800_g5.50_z0.00_en0.00_APOGEE-RAW.txt,2800,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2900_g2.50_z0.00_en0.00_APOGEE-RAW.txt,2900,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2900_g3.00_z0.00_en0.00_APOGEE-RAW.txt,2900,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2900_g3.50_z0.00_en0.00_APOGEE-RAW.txt,2900,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2900_g4.00_z0.00_en0.00_APOGEE-RAW.txt,2900,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2900_g4.50_z0.00_en0.00_APOGEE-RAW.txt,2900,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2900_g5.00_z0.00_en0.00_APOGEE-RAW.txt,2900,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2900_g5.50_z0.00_en0.00_APOGEE-RAW.txt,2900,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3000_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3000,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3000_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3000,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3000_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3000,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3000_g4.00_z0.00_en0.00_APOGEE-RAW.txt,3000,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3000_g4.50_z0.00_en0.00_APOGEE-RAW.txt,3000,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3000_g5.00_z0.00_en0.00_APOGEE-RAW.txt,3000,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3000_g5.50_z0.00_en0.00_APOGEE-RAW.txt,3000,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3100_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3100,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3100_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3100,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3100_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3100,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3100_g4.00_z0.00_en0.00_APOGEE-RAW.txt,3100,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3100_g4.50_z0.00_en0.00_APOGEE-RAW.txt,3100,4.5,0.0,0.0
