teff,logg,mass,microTurb,composition,FeH,a_Fe,C_Fe,N_Fe,O_Fe
3400,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3400,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3400,5.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3400,5.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3400,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3400,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3400,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3400,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3400,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3400,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3400,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3400,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3400,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3400,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3400,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3400,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3400,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3400,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3400,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3400,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3400,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3400,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3400,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3400,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3400,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3500,3.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3500,3.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3500,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3500,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3500,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3500,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3500,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3500,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3500,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3500,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3500,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3500,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3500,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3500,3.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3500,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3500,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3500,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3500,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3500,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3500,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3500,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3500,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3500,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3500,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3500,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3500,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3500,4.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3500,4.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3500,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3500,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3500,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3500,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3500,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3500,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3500,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3500,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3500,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3500,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3500,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3500,4.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3500,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3500,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3500,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3500,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3500,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3500,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3500,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3500,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3500,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3500,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3500,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3500,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3500,5.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3500,5.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3500,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3500,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3500,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3500,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3500,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3500,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3500,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3500,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3500,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3500,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3500,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3500,5.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3500,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3500,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3500,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3500,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3500,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3500,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3500,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3500,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3500,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3500,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3600,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3600,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3600,3.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3600,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3600,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3600,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3600,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3600,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3600,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3600,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3600,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3600,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3600,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3600,3.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3600,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3600,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3600,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3600,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3600,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3600,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3600,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3600,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3600,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3600,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3600,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3600,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3600,4.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3600,4.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3600,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3600,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3600,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3600,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3600,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3600,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3600,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3600,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3600,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3600,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3600,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3600,4.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3600,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3600,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3600,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3600,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3600,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3600,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3600,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3600,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3600,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3600,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3600,5.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3600,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3600,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3600,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3600,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3600,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3600,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3600,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3600,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3600,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3600,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3600,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3600,5.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3600,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3600,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3600,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3600,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3600,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3600,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3600,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3600,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3600,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3600,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3700,3.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3700,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3700,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3700,3.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3700,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3700,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3700,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3700,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3700,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3700,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3700,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3700,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3700,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3700,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3700,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3700,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3700,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3700,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3700,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3700,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3700,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3700,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3700,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3700,3.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3700,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3700,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3700,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3700,4.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3700,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3700,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3700,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3700,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3700,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3700,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3700,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3700,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3700,4.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3700,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3700,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3700,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3700,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3700,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3700,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3700,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3700,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3700,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3700,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3700,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3700,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3700,4.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3700,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3700,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3700,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3700,5.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3700,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3700,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3700,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3700,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3700,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3700,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3700,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3700,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3700,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3700,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3700,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3700,5.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3700,5.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3700,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3700,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3700,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3700,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3700,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3700,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3700,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3700,5.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3700,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3700,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3700,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3800,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3800,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3800,3.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3800,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3800,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3800,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3800,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3800,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3800,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3800,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3800,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3800,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3800,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3800,3.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3800,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3800,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3800,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3800,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3800,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3800,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3800,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3800,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3800,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3800,3.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3800,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3800,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3800,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3800,4.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3800,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3800,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3800,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3800,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3800,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3800,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3800,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3800,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3800,4.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3800,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3800,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3800,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3800,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3800,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3800,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3800,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3800,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3800,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3800,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3800,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3800,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3800,4.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3800,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3800,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3800,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3800,5.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3800,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3800,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3800,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3800,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3800,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3800,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3800,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3800,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3800,5.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3800,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3800,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3800,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3800,5.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3800,5.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3800,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3800,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3800,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3800,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3800,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3800,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3800,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3800,5.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3800,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3800,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3800,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3900,3.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3900,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3900,3.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3900,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3900,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3900,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3900,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3900,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3900,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3900,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3900,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3900,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3900,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3900,3.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3900,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3900,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3900,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3900,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3900,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3900,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3900,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3900,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3900,3.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3900,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3900,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3900,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3900,4.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3900,4.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3900,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3900,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3900,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3900,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3900,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3900,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3900,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3900,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3900,4.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3900,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3900,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3900,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3900,4.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3900,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3900,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3900,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3900,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3900,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3900,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3900,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3900,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3900,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3900,4.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3900,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3900,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3900,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3900,5.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3900,5.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3900,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3900,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3900,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3900,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
