teff,logg,M_H,en,C_M,N_M
3700,4.0,-2.0,1.0,0.0,0.0
3700,4.0,-1.5,-1.0,0.0,0.0
3700,4.0,-1.5,-0.5,0.0,0.0
3700,4.0,-1.5,0.0,0.0,0.0
3700,4.0,-1.5,0.5,0.0,0.0
3700,4.0,-1.5,1.0,0.0,0.0
3700,4.0,-1.0,-1.0,0.0,0.0
3700,4.0,-1.0,-0.5,0.0,0.0
3700,4.0,-1.0,0.0,0.0,0.0
3700,4.0,-1.0,0.5,0.0,0.0
3700,4.0,-1.0,1.0,0.0,0.0
3700,4.0,-0.5,-1.0,0.0,0.0
3700,4.0,-0.5,-0.5,0.0,0.0
3700,4.0,-0.5,0.0,0.0,0.0
3700,4.0,-0.5,0.5,0.0,0.0
3700,4.0,-0.5,1.0,0.0,0.0
3700,4.0,0.0,-1.0,0.0,0.0
3700,4.0,0.0,-0.5,0.0,0.0
3700,4.0,0.0,0.0,0.0,0.0
3700,4.0,0.0,0.5,0.0,0.0
3700,4.0,0.0,1.0,0.0,0.0
3700,4.0,0.5,-1.0,0.0,0.0
3700,4.0,0.5,-0.5,0.0,0.0
3700,4.0,0.5,0.0,0.0,0.0
3700,4.0,0.5,0.5,0.0,0.0
3700,4.0,0.5,1.0,0.0,0.0
3700,4.5,-2.5,-1.0,0.0,0.0
3700,4.5,-2.5,-0.5,0.0,0.0
3700,4.5,-2.5,0.0,0.0,0.0
3700,4.5,-2.5,0.5,0.0,0.0
3700,4.5,-2.5,1.0,0.0,0.0
3700,4.5,-2.0,-1.0,0.0,0.0
3700,4.5,-2.0,-0.5,0.0,0.0
3700,4.5,-2.0,0.0,0.0,0.0
3700,4.5,-2.0,0.5,0.0,0.0
3700,4.5,-2.0,1.0,0.0,0.0
3700,4.5,-1.5,-1.0,0.0,0.0
3700,4.5,-1.5,-0.5,0.0,0.0
3700,4.5,-1.5,0.0,0.0,0.0
3700,4.5,-1.5,0.5,0.0,0.0
3700,4.5,-1.5,1.0,0.0,0.0
3700,4.5,-1.0,-1.0,0.0,0.0
3700,4.5,-1.0,-0.5,0.0,0.0
3700,4.5,-1.0,0.0,0.0,0.0
3700,4.5,-1.0,0.5,0.0,0.0
3700,4.5,-1.0,1.0,0.0,0.0
3700,4.5,-0.5,-1.0,0.0,0.0
3700,4.5,-0.5,-0.5,0.0,0.0
3700,4.5,-0.5,0.0,0.0,0.0
3700,4.5,-0.5,0.5,0.0,0.0
3700,4.5,-0.5,1.0,0.0,0.0
3700,4.5,0.0,-1.0,0.0,0.0
3700,4.5,0.0,-0.5,0.0,0.0
3700,4.5,0.0,0.0,0.0,0.0
3700,4.5,0.0,0.5,0.0,0.0
3700,4.5,0.0,1.0,0.0,0.0
3700,4.5,0.5,-1.0,0.0,0.0
3700,4.5,0.5,-0.5,0.0,0.0
3700,4.5,0.5,0.0,0.0,0.0
3700,4.5,0.5,0.5,0.0,0.0
3700,4.5,0.5,1.0,0.0,0.0
3700,5.0,-2.5,-1.0,0.0,0.0
3700,5.0,-2.5,-0.5,0.0,0.0
3700,5.0,-2.5,0.0,0.0,0.0
3700,5.0,-2.5,0.5,0.0,0.0
3700,5.0,-2.5,1.0,0.0,0.0
3700,5.0,-2.0,-1.0,0.0,0.0
3700,5.0,-2.0,-0.5,0.0,0.0
3700,5.0,-2.0,0.0,0.0,0.0
3700,5.0,-2.0,0.5,0.0,0.0
3700,5.0,-2.0,1.0,0.0,0.0
3700,5.0,-1.5,-1.0,0.0,0.0
3700,5.0,-1.5,-0.5,0.0,0.0
3700,5.0,-1.5,0.0,0.0,0.0
3700,5.0,-1.5,0.5,0.0,0.0
3700,5.0,-1.5,1.0,0.0,0.0
3700,5.0,-1.0,-1.0,0.0,0.0
3700,5.0,-1.0,-0.5,0.0,0.0
3700,5.0,-1.0,0.0,0.0,0.0
3700,5.0,-1.0,0.5,0.0,0.0
3700,5.0,-1.0,1.0,0.0,0.0
3700,5.0,-0.5,-1.0,0.0,0.0
3700,5.0,-0.5,-0.5,0.0,0.0
3700,5.0,-0.5,0.0,0.0,0.0
3700,5.0,-0.5,0.5,0.0,0.0
3700,5.0,-0.5,1.0,0.0,0.0
3700,5.0,0.0,-1.0,0.0,0.0
3700,5.0,0.0,-0.5,0.0,0.0
3700,5.0,0.0,0.0,0.0,0.0
3700,5.0,0.0,0.5,0.0,0.0
3700,5.0,0.0,1.0,0.0,0.0
3700,5.0,0.5,-1.0,0.0,0.0
3700,5.0,0.5,-0.5,0.0,0.0
3700,5.0,0.5,0.0,0.0,0.0
3700,5.0,0.5,0.5,0.0,0.0
3700,5.0,0.5,1.0,0.0,0.0
3800,-0.5,-2.5,-1.0,0.0,0.0
3800,-0.5,-2.5,-0.5,0.0,0.0
3800,-0.5,-2.5,0.0,0.0,0.0
3800,-0.5,-2.5,0.5,0.0,0.0
3800,-0.5,-2.5,1.0,0.0,0.0
3800,-0.5,-2.0,-1.0,0.0,0.0
3800,-0.5,-2.0,-0.5,0.0,0.0
3800,-0.5,-2.0,0.0,0.0,0.0
3800,-0.5,-2.0,0.5,0.0,0.0
3800,-0.5,-2.0,1.0,0.0,0.0
3800,-0.5,-1.5,-1.0,0.0,0.0
3800,-0.5,-1.5,-0.5,0.0,0.0
3800,-0.5,-1.5,0.0,0.0,0.0
3800,-0.5,-1.5,0.5,0.0,0.0
3800,-0.5,-1.5,1.0,0.0,0.0
3800,-0.5,-1.0,-1.0,0.0,0.0
3800,-0.5,-1.0,-0.5,0.0,0.0
3800,-0.5,-1.0,0.0,0.0,0.0
3800,-0.5,-1.0,0.5,0.0,0.0
3800,-0.5,-1.0,1.0,0.0,0.0
3800,-0.5,-0.5,-1.0,0.0,0.0
3800,-0.5,-0.5,-0.5,0.0,0.0
3800,-0.5,-0.5,0.0,0.0,0.0
3800,-0.5,-0.5,0.5,0.0,0.0
3800,-0.5,-0.5,1.0,0.0,0.0
3800,-0.5,0.0,-1.0,0.0,0.0
3800,-0.5,0.0,-0.5,0.0,0.0
3800,-0.5,0.0,0.0,0.0,0.0
3800,-0.5,0.0,0.5,0.0,0.0
3800,-0.5,0.0,1.0,0.0,0.0
3800,-0.5,0.5,-1.0,0.0,0.0
3800,-0.5,0.5,-0.5,0.0,0.0
3800,-0.5,0.5,0.0,0.0,0.0
3800,-0.5,0.5,0.5,0.0,0.0
3800,-0.5,0.5,1.0,0.0,0.0
3800,0.0,-2.5,-1.0,0.0,0.0
3800,0.0,-2.5,-0.5,0.0,0.0
3800,0.0,-2.5,0.0,0.0,0.0
3800,0.0,-2.5,0.5,0.0,0.0
3800,0.0,-2.5,1.0,0.0,0.0
3800,0.0,-2.0,-1.0,0.0,0.0
3800,0.0,-2.0,-0.5,0.0,0.0
3800,0.0,-2.0,0.0,0.0,0.0
3800,0.0,-2.0,0.5,0.0,0.0
3800,0.0,-2.0,1.0,0.0,0.0
3800,0.0,-1.5,-1.0,0.0,0.0
3800,0.0,-1.5,-0.5,0.0,0.0
3800,0.0,-1.5,0.0,0.0,0.0
3800,0.0,-1.5,0.5,0.0,0.0
3800,0.0,-1.5,1.0,0.0,0.0
3800,0.0,-1.0,-1.0,0.0,0.0
3800,0.0,-1.0,-0.5,0.0,0.0
3800,0.0,-1.0,0.0,0.0,0.0
3800,0.0,-1.0,0.5,0.0,0.0
3800,0.0,-1.0,1.0,0.0,0.0
3800,0.0,-0.5,-1.0,0.0,0.0
3800,0.0,-0.5,-0.5,0.0,0.0
3800,0.0,-0.5,0.0,0.0,0.0
3800,0.0,-0.5,0.5,0.0,0.0
3800,0.0,-0.5,1.0,0.0,0.0
3800,0.0,0.0,-1.0,0.0,0.0
3800,0.0,0.0,-0.5,0.0,0.0
3800,0.0,0.0,0.0,0.0,0.0
3800,0.0,0.0,0.5,0.0,0.0
3800,0.0,0.0,1.0,0.0,0.0
3800,0.0,0.5,-1.0,0.0,0.0
3800,0.0,0.5,-0.5,0.0,0.0
3800,0.0,0.5,0.0,0.0,0.0
3800,0.0,0.5,0.5,0.0,0.0
3800,0.0,0.5,1.0,0.0,0.0
3800,0.5,-2.5,-1.0,0.0,0.0
3800,0.5,-2.5,-0.5,0.0,0.0
3800,0.5,-2.5,0.0,0.0,0.0
3800,0.5,-2.5,0.5,0.0,0.0
3800,0.5,-2.5,1.0,0.0,0.0
3800,0.5,-2.0,-1.0,0.0,0.0
3800,0.5,-2.0,-0.5,0.0,0.0
3800,0.5,-2.0,0.0,0.0,0.0
3800,0.5,-2.0,0.5,0.0,0.0
3800,0.5,-2.0,1.0,0.0,0.0
3800,0.5,-1.5,-1.0,0.0,0.0
3800,0.5,-1.5,-0.5,0.0,0.0
3800,0.5,-1.5,0.0,0.0,0.0
3800,0.5,-1.5,0.5,0.0,0.0
3800,0.5,-1.5,1.0,0.0,0.0
3800,0.5,-1.0,-1.0,0.0,0.0
3800,0.5,-1.0,-0.5,0.0,0.0
3800,0.5,-1.0,0.0,0.0,0.0
3800,0.5,-1.0,0.5,0.0,0.0
3800,0.5,-1.0,1.0,0.0,0.0
3800,0.5,-0.5,-1.0,0.0,0.0
3800,0.5,-0.5,-0.5,0.0,0.0
3800,0.5,-0.5,0.0,0.0,0.0
3800,0.5,-0.5,0.5,0.0,0.0
3800,0.5,-0.5,1.0,0.0,0.0
3800,0.5,0.0,-1.0,0.0,0.0
3800,0.5,0.0,-0.5,0.0,0.0
3800,0.5,0.0,0.0,0.0,0.0
3800,0.5,0.0,0.5,0.0,0.0
3800,0.5,0.0,1.0,0.0,0.0
3800,0.5,0.5,-1.0,0.0,0.0
3800,0.5,0.5,-0.5,0.0,0.0
3800,0.5,0.5,0.0,0.0,0.0
3800,0.5,0.5,0.5,0.0,0.0
3800,0.5,0.5,1.0,0.0,0.0
3800,1.0,-2.5,-1.0,0.0,0.0
3800,1.0,-2.5,-0.5,0.0,0.0
3800,1.0,-2.5,0.0,0.0,0.0
3800,1.0,-2.5,0.5,0.0,0.0
3800,1.0,-2.5,1.0,0.0,0.0
3800,1.0,-2.0,-1.0,0.0,0.0
3800,1.0,-2.0,-0.5,0.0,0.0
3800,1.0,-2.0,0.0,0.0,0.0
3800,1.0,-2.0,0.5,0.0,0.0
3800,1.0,-2.0,1.0,0.0,0.0
3800,1.0,-1.5,-1.0,0.0,0.0
3800,1.0,-1.5,-0.5,0.0,0.0
3800,1.0,-1.5,0.0,0.0,0.0
3800,1.0,-1.5,0.5,0.0,0.0
3800,1.0,-1.5,1.0,0.0,0.0
3800,1.0,-1.0,-1.0,0.0,0.0
3800,1.0,-1.0,-0.5,0.0,0.0
3800,1.0,-1.0,0.0,0.0,0.0
3800,1.0,-1.0,0.5,0.0,0.0
3800,1.0,-1.0,1.0,0.0,0.0
3800,1.0,-0.5,-1.0,0.0,0.0
3800,1.0,-0.5,-0.5,0.0,0.0
3800,1.0,-0.5,0.0,0.0,0.0
3800,1.0,-0.5,0.5,0.0,0.0
3800,1.0,-0.5,1.0,0.0,0.0
3800,1.0,0.0,-1.0,0.0,0.0
3800,1.0,0.0,-0.5,0.0,0.0
3800,1.0,0.0,0.0,0.0,0.0
3800,1.0,0.0,0.5,0.0,0.0
3800,1.0,0.0,1.0,0.0,0.0
3800,1.0,0.5,-1.0,0.0,0.0
3800,1.0,0.5,-0.5,0.0,0.0
3800,1.0,0.5,0.0,0.0,0.0
3800,1.0,0.5,0.5,0.0,0.0
3800,1.0,0.5,1.0,0.0,0.0
3800,1.5,-2.5,-1.0,0.0,0.0
3800,1.5,-2.5,-0.5,0.0,0.0
3800,1.5,-2.5,0.0,0.0,0.0
3800,1.5,-2.5,0.5,0.0,0.0
3800,1.5,-2.5,1.0,0.0,0.0
3800,1.5,-2.0,-1.0,0.0,0.0
3800,1.5,-2.0,-0.5,0.0,0.0
3800,1.5,-2.0,0.0,0.0,0.0
3800,1.5,-2.0,0.5,0.0,0.0
3800,1.5,-2.0,1.0,0.0,0.0
3800,1.5,-1.5,-1.0,0.0,0.0
3800,1.5,-1.5,-0.5,0.0,0.0
3800,1.5,-1.5,0.0,0.0,0.0
3800,1.5,-1.5,0.5,0.0,0.0
3800,1.5,-1.5,1.0,0.0,0.0
3800,1.5,-1.0,-1.0,0.0,0.0
3800,1.5,-1.0,-0.5,0.0,0.0
3800,1.5,-1.0,0.0,0.0,0.0
3800,1.5,-1.0,0.5,0.0,0.0
3800,1.5,-1.0,1.0,0.0,0.0
3800,1.5,-0.5,-1.0,0.0,0.0
3800,1.5,-0.5,-0.5,0.0,0.0
3800,1.5,-0.5,0.0,0.0,0.0
3800,1.5,-0.5,0.5,0.0,0.0
3800,1.5,-0.5,1.0,0.0,0.0
3800,1.5,0.0,-1.0,0.0,0.0
3800,1.5,0.0,-0.5,0.0,0.0
3800,1.5,0.0,0.0,0.0,0.0
3800,1.5,0.0,0.5,0.0,0.0
3800,1.5,0.0,1.0,0.0,0.0
3800,1.5,0.5,-1.0,0.0,0.0
3800,1.5,0.5,-0.5,0.0,0.0
3800,1.5,0.5,0.0,0.0,0.0
3800,1.5,0.5,0.5,0.0,0.0
3800,1.5,0.5,1.0,0.0,0.0
3800,2.0,-2.5,-1.0,0.0,0.0
3800,2.0,-2.5,-0.5,0.0,0.0
3800,2.0,-2.5,0.0,0.0,0.0
3800,2.0,-2.5,0.5,0.0,0.0
3800,2.0,-2.5,1.0,0.0,0.0
3800,2.0,-2.0,-1.0,0.0,0.0
3800,2.0,-2.0,-0.5,0.0,0.0
3800,2.0,-2.0,0.0,0.0,0.0
3800,2.0,-2.0,0.5,0.0,0.0
3800,2.0,-2.0,1.0,0.0,0.0
3800,2.0,-1.5,-1.0,0.0,0.0
3800,2.0,-1.5,-0.5,0.0,0.0
3800,2.0,-1.5,0.0,0.0,0.0
3800,2.0,-1.5,0.5,0.0,0.0
3800,2.0,-1.5,1.0,0.0,0.0
3800,2.0,-1.0,-1.0,0.0,0.0
3800,2.0,-1.0,-0.5,0.0,0.0
3800,2.0,-1.0,0.0,0.0,0.0
3800,2.0,-1.0,0.5,0.0,0.0
3800,2.0,-1.0,1.0,0.0,0.0
3800,2.0,-0.5,-1.0,0.0,0.0
3800,2.0,-0.5,-0.5,0.0,0.0
3800,2.0,-0.5,0.0,0.0,0.0
3800,2.0,-0.5,0.5,0.0,0.0
3800,2.0,-0.5,1.0,0.0,0.0
3800,2.0,0.0,-1.0,0.0,0.0
3800,2.0,0.0,-0.5,0.0,0.0
3800,2.0,0.0,0.0,0.0,0.0
3800,2.0,0.0,0.5,0.0,0.0
3800,2.0,0.0,1.0,0.0,0.0
3800,2.0,0.5,-1.0,0.0,0.0
3800,2.0,0.5,-0.5,0.0,0.0
3800,2.0,0.5,0.0,0.0,0.0
3800,2.0,0.5,0.5,0.0,0.0
3800,2.0,0.5,1.0,0.0,0.0
3800,2.5,-2.5,-1.0,0.0,0.0
3800,2.5,-2.5,-0.5,0.0,0.0
3800,2.5,-2.5,0.0,0.0,0.0
3800,2.5,-2.5,0.5,0.0,0.0
3800,2.5,-2.5,1.0,0.0,0.0
3800,2.5,-2.0,-1.0,0.0,0.0
3800,2.5,-2.0,-0.5,0.0,0.0
3800,2.5,-2.0,0.0,0.0,0.0
3800,2.5,-2.0,0.5,0.0,0.0
3800,2.5,-2.0,1.0,0.0,0.0
3800,2.5,-1.5,-1.0,0.0,0.0
3800,2.5,-1.5,-0.5,0.0,0.0
3800,2.5,-1.5,0.0,0.0,0.0
3800,2.5,-1.5,0.5,0.0,0.0
3800,2.5,-1.5,1.0,0.0,0.0
3800,2.5,-1.0,-1.0,0.0,0.0
3800,2.5,-1.0,-0.5,0.0,0.0
3800,2.5,-1.0,0.0,0.0,0.0
3800,2.5,-1.0,0.5,0.0,0.0
3800,2.5,-1.0,1.0,0.0,0.0
3800,2.5,-0.5,-1.0,0.0,0.0
3800,2.5,-0.5,-0.5,0.0,0.0
3800,2.5,-0.5,0.0,0.0,0.0
3800,2.5,-0.5,0.5,0.0,0.0
3800,2.5,-0.5,1.0,0.0,0.0
3800,2.5,0.0,-1.0,0.0,0.0
3800,2.5,0.0,-0.5,0.0,0.0
3800,2.5,0.0,0.0,0.0,0.0
3800,2.5,0.0,0.5,0.0,0.0
3800,2.5,0.0,1.0,0.0,0.0
3800,2.5,0.5,-1.0,0.0,0.0
3800,2.5,0.5,-0.5,0.0,0.0
3800,2.5,0.5,0.0,0.0,0.0
3800,2.5,0.5,0.5,0.0,0.0
3800,2.5,0.5,1.0,0.0,0.0
3800,3.0,-2.5,-1.0,0.0,0.0
3800,3.0,-2.5,-0.5,0.0,0.0
3800,3.0,-2.5,0.0,0.0,0.0
3800,3.0,-2.5,0.5,0.0,0.0
3800,3.0,-2.5,1.0,0.0,0.0
3800,3.0,-2.0,-1.0,0.0,0.0
3800,3.0,-2.0,-0.5,0.0,0.0
3800,3.0,-2.0,0.0,0.0,0.0
3800,3.0,-2.0,0.5,0.0,0.0
3800,3.0,-2.0,1.0,0.0,0.0
3800,3.0,-1.5,-1.0,0.0,0.0
3800,3.0,-1.5,-0.5,0.0,0.0
3800,3.0,-1.5,0.0,0.0,0.0
3800,3.0,-1.5,0.5,0.0,0.0
3800,3.0,-1.5,1.0,0.0,0.0
3800,3.0,-1.0,-1.0,0.0,0.0
3800,3.0,-1.0,-0.5,0.0,0.0
3800,3.0,-1.0,0.0,0.0,0.0
3800,3.0,-1.0,0.5,0.0,0.0
3800,3.0,-1.0,1.0,0.0,0.0
3800,3.0,-0.5,-1.0,0.0,0.0
3800,3.0,-0.5,-0.5,0.0,0.0
3800,3.0,-0.5,0.0,0.0,0.0
3800,3.0,-0.5,0.5,0.0,0.0
3800,3.0,-0.5,1.0,0.0,0.0
3800,3.0,0.0,-1.0,0.0,0.0
3800,3.0,0.0,-0.5,0.0,0.0
3800,3.0,0.0,0.0,0.0,0.0
3800,3.0,0.0,0.5,0.0,0.0
3800,3.0,0.0,1.0,0.0,0.0
3800,3.0,0.5,-1.0,0.0,0.0
3800,3.0,0.5,-0.5,0.0,0.0
3800,3.0,0.5,0.0,0.0,0.0
3800,3.0,0.5,0.5,0.0,0.0
3800,3.0,0.5,1.0,0.0,0.0
3800,3.5,-2.5,-1.0,0.0,0.0
3800,3.5,-2.5,-0.5,0.0,0.0
3800,3.5,-2.5,0.0,0.0,0.0
3800,3.5,-2.5,0.5,0.0,0.0
3800,3.5,-2.5,1.0,0.0,0.0
3800,3.5,-2.0,-1.0,0.0,0.0
3800,3.5,-2.0,-0.5,0.0,0.0
3800,3.5,-2.0,0.0,0.0,0.0
3800,3.5,-2.0,0.5,0.0,0.0
3800,3.5,-2.0,1.0,0.0,0.0
3800,3.5,-1.5,-1.0,0.0,0.0
3800,3.5,-1.5,-0.5,0.0,0.0
3800,3.5,-1.5,0.0,0.0,0.0
3800,3.5,-1.5,0.5,0.0,0.0
3800,3.5,-1.5,1.0,0.0,0.0
3800,3.5,-1.0,-1.0,0.0,0.0
3800,3.5,-1.0,-0.5,0.0,0.0
3800,3.5,-1.0,0.0,0.0,0.0
3800,3.5,-1.0,0.5,0.0,0.0
3800,3.5,-1.0,1.0,0.0,0.0
3800,3.5,-0.5,-1.0,0.0,0.0
3800,3.5,-0.5,-0.5,0.0,0.0
3800,3.5,-0.5,0.0,0.0,0.0
3800,3.5,-0.5,0.5,0.0,0.0
3800,3.5,-0.5,1.0,0.0,0.0
3800,3.5,0.0,-1.0,0.0,0.0
3800,3.5,0.0,-0.5,0.0,0.0
3800,3.5,0.0,0.0,0.0,0.0
3800,3.5,0.0,0.5,0.0,0.0
3800,3.5,0.0,1.0,0.0,0.0
3800,3.5,0.5,-1.0,0.0,0.0
3800,3.5,0.5,-0.5,0.0,0.0
3800,3.5,0.5,0.0,0.0,0.0
3800,3.5,0.5,0.5,0.0,0.0
3800,3.5,0.5,1.0,0.0,0.0
3800,4.0,-2.5,-1.0,0.0,0.0
3800,4.0,-2.5,-0.5,0.0,0.0
3800,4.0,-2.5,0.0,0.0,0.0
3800,4.0,-2.5,0.5,0.0,0.0
3800,4.0,-2.5,1.0,0.0,0.0
3800,4.0,-2.0,-1.0,0.0,0.0
3800,4.0,-2.0,-0.5,0.0,0.0
3800,4.0,-2.0,0.0,0.0,0.0
3800,4.0,-2.0,0.5,0.0,0.0
3800,4.0,-2.0,1.0,0.0,0.0
3800,4.0,-1.5,-1.0,0.0,0.0
3800,4.0,-1.5,-0.5,0.0,0.0
3800,4.0,-1.5,0.0,0.0,0.0
3800,4.0,-1.5,0.5,0.0,0.0
3800,4.0,-1.5,1.0,0.0,0.0
3800,4.0,-1.0,-1.0,0.0,0.0
3800,4.0,-1.0,-0.5,0.0,0.0
3800,4.0,-1.0,0.0,0.0,0.0
3800,4.0,-1.0,0.5,0.0,0.0
3800,4.0,-1.0,1.0,0.0,0.0
3800,4.0,-0.5,-1.0,0.0,0.0
3800,4.0,-0.5,-0.5,0.0,0.0
3800,4.0,-0.5,0.0,0.0,0.0
3800,4.0,-0.5,0.5,0.0,0.0
3800,4.0,-0.5,1.0,0.0,0.0
3800,4.0,0.0,-1.0,0.0,0.0
3800,4.0,0.0,-0.5,0.0,0.0
3800,4.0,0.0,0.0,0.0,0.0
3800,4.0,0.0,0.5,0.0,0.0
3800,4.0,0.0,1.0,0.0,0.0
3800,4.0,0.5,-1.0,0.0,0.0
3800,4.0,0.5,-0.5,0.0,0.0
3800,4.0,0.5,0.0,0.0,0.0
3800,4.0,0.5,0.5,0.0,0.0
3800,4.0,0.5,1.0,0.0,0.0
3800,4.5,-2.5,-1.0,0.0,0.0
3800,4.5,-2.5,-0.5,0.0,0.0
3800,4.5,-2.5,0.0,0.0,0.0
3800,4.5,-2.5,0.5,0.0,0.0
3800,4.5,-2.5,1.0,0.0,0.0
3800,4.5,-2.0,-1.0,0.0,0.0
3800,4.5,-2.0,-0.5,0.0,0.0
3800,4.5,-2.0,0.0,0.0,0.0
3800,4.5,-2.0,0.5,0.0,0.0
3800,4.5,-2.0,1.0,0.0,0.0
3800,4.5,-1.5,-1.0,0.0,0.0
3800,4.5,-1.5,-0.5,0.0,0.0
3800,4.5,-1.5,0.0,0.0,0.0
3800,4.5,-1.5,0.5,0.0,0.0
3800,4.5,-1.5,1.0,0.0,0.0
3800,4.5,-1.0,-1.0,0.0,0.0
3800,4.5,-1.0,-0.5,0.0,0.0
3800,4.5,-1.0,0.0,0.0,0.0
3800,4.5,-1.0,0.5,0.0,0.0
3800,4.5,-1.0,1.0,0.0,0.0
3800,4.5,-0.5,-1.0,0.0,0.0
3800,4.5,-0.5,-0.5,0.0,0.0
3800,4.5,-0.5,0.0,0.0,0.0
3800,4.5,-0.5,0.5,0.0,0.0
3800,4.5,-0.5,1.0,0.0,0.0
3800,4.5,0.0,-1.0,0.0,0.0
3800,4.5,0.0,-0.5,0.0,0.0
3800,4.5,0.0,0.0,0.0,0.0
3800,4.5,0.0,0.5,0.0,0.0
3800,4.5,0.0,1.0,0.0,0.0
3800,4.5,0.5,-1.0,0.0,0.0
3800,4.5,0.5,-0.5,0.0,0.0
3800,4.5,0.5,0.0,0.0,0.0
3800,4.5,0.5,0.5,0.0,0.0
3800,4.5,0.5,1.0,0.0,0.0
3800,5.0,-2.5,-1.0,0.0,0.0
3800,5.0,-2.5,-0.5,0.0,0.0
3800,5.0,-2.5,0.0,0.0,0.0
3800,5.0,-2.5,0.5,0.0,0.0
3800,5.0,-2.5,1.0,0.0,0.0
3800,5.0,-2.0,-1.0,0.0,0.0
3800,5.0,-2.0,-0.5,0.0,0.0
3800,5.0,-2.0,0.0,0.0,0.0
3800,5.0,-2.0,0.5,0.0,0.0
3800,5.0,-2.0,1.0,0.0,0.0
3800,5.0,-1.5,-1.0,0.0,0.0
3800,5.0,-1.5,-0.5,0.0,0.0
3800,5.0,-1.5,0.0,0.0,0.0
3800,5.0,-1.5,0.5,0.0,0.0
3800,5.0,-1.5,1.0,0.0,0.0
3800,5.0,-1.0,-1.0,0.0,0.0
3800,5.0,-1.0,-0.5,0.0,0.0
3800,5.0,-1.0,0.0,0.0,0.0
3800,5.0,-1.0,0.5,0.0,0.0
3800,5.0,-1.0,1.0,0.0,0.0
3800,5.0,-0.5,-1.0,0.0,0.0
3800,5.0,-0.5,-0.5,0.0,0.0
3800,5.0,-0.5,0.0,0.0,0.0
3800,5.0,-0.5,0.5,0.0,0.0
3800,5.0,-0.5,1.0,0.0,0.0
3800,5.0,0.0,-1.0,0.0,0.0
3800,5.0,0.0,-0.5,0.0,0.0
3800,5.0,0.0,0.0,0.0,0.0
3800,5.0,0.0,0.5,0.0,0.0
3800,5.0,0.0,1.0,0.0,0.0
3800,5.0,0.5,-1.0,0.0,0.0
3800,5.0,0.5,-0.5,0.0,0.0
3800,5.0,0.5,0.0,0.0,0.0
3800,5.0,0.5,0.5,0.0,0.0
3800,5.0,0.5,1.0,0.0,0.0
3900,-0.5,-2.5,-1.0,0.0,0.0
3900,-0.5,-2.5,-0.5,0.0,0.0
3900,-0.5,-2.5,0.0,0.0,0.0
3900,-0.5,-2.5,0.5,0.0,0.0
3900,-0.5,-2.5,1.0,0.0,0.0
3900,-0.5,-2.0,-1.0,0.0,0.0
3900,-0.5,-2.0,-0.5,0.0,0.0
3900,-0.5,-2.0,0.0,0.0,0.0
3900,-0.5,-2.0,0.5,0.0,0.0
3900,-0.5,-2.0,1.0,0.0,0.0
3900,-0.5,-1.5,-1.0,0.0,0.0
3900,-0.5,-1.5,-0.5,0.0,0.0
3900,-0.5,-1.5,0.0,0.0,0.0
3900,-0.5,-1.5,0.5,0.0,0.0
3900,-0.5,-1.5,1.0,0.0,0.0
3900,-0.5,-1.0,-1.0,0.0,0.0
3900,-0.5,-1.0,-0.5,0.0,0.0
3900,-0.5,-1.0,0.0,0.0,0.0
3900,-0.5,-1.0,0.5,0.0,0.0
3900,-0.5,-1.0,1.0,0.0,0.0
3900,-0.5,-0.5,-1.0,0.0,0.0
3900,-0.5,-0.5,-0.5,0.0,0.0
3900,-0.5,-0.5,0.0,0.0,0.0
3900,-0.5,-0.5,0.5,0.0,0.0
3900,-0.5,-0.5,1.0,0.0,0.0
3900,-0.5,0.0,-1.0,0.0,0.0
3900,-0.5,0.0,-0.5,0.0,0.0
3900,-0.5,0.0,0.0,0.0,0.0
3900,-0.5,0.0,0.5,0.0,0.0
3900,-0.5,0.0,1.0,0.0,0.0
3900,-0.5,0.5,-1.0,0.0,0.0
3900,-0.5,0.5,-0.5,0.0,0.0
3900,-0.5,0.5,0.0,0.0,0.0
3900,-0.5,0.5,0.5,0.0,0.0
3900,-0.5,0.5,1.0,0.0,0.0
3900,0.0,-2.5,-1.0,0.0,0.0
3900,0.0,-2.5,-0.5,0.0,0.0
3900,0.0,-2.5,0.0,0.0,0.0
3900,0.0,-2.5,0.5,0.0,0.0
3900,0.0,-2.5,1.0,0.0,0.0
3900,0.0,-2.0,-1.0,0.0,0.0
3900,0.0,-2.0,-0.5,0.0,0.0
3900,0.0,-2.0,0.0,0.0,0.0
3900,0.0,-2.0,0.5,0.0,0.0
3900,0.0,-2.0,1.0,0.0,0.0
3900,0.0,-1.5,-1.0,0.0,0.0
3900,0.0,-1.5,-0.5,0.0,0.0
3900,0.0,-1.5,0.0,0.0,0.0
3900,0.0,-1.5,0.5,0.0,0.0
3900,0.0,-1.5,1.0,0.0,0.0
3900,0.0,-1.0,-1.0,0.0,0.0
3900,0.0,-1.0,-0.5,0.0,0.0
3900,0.0,-1.0,0.0,0.0,0.0
3900,0.0,-1.0,0.5,0.0,0.0
3900,0.0,-1.0,1.0,0.0,0.0
3900,0.0,-0.5,-1.0,0.0,0.0
3900,0.0,-0.5,-0.5,0.0,0.0
3900,0.0,-0.5,0.0,0.0,0.0
3900,0.0,-0.5,0.5,0.0,0.0
3900,0.0,-0.5,1.0,0.0,0.0
